Transaction ID,Customer ID,Category,Sub Category,Product Name
4758,C3858,Beverages,Fruit Juice & Drinks,beverages
4758,C3858,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
4758,C3858,"Egg, Meat and Fish",Eggs,domestic eggs
4758,C3858,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4758,C3858,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4759,C3859,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4759,C3859,Beverages,Fruit Juice & Drinks,beverages
4760,C3860,"Egg, Meat and Fish",Meat Products,liver loaf
4760,C3860,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4760,C3860,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4761,C3861,Fruits and Vegetables,Fresh Fruits,tropical fruit
4761,C3861,Fruits and Vegetables,Fresh Vegetables,root vegetables
4761,C3861,Fruits and Vegetables,Fresh Vegetables,other vegetables
4761,C3861,Beverages,Water,bottled water
4761,C3861,Beverages,Energy and Soft Drinks,soda
4761,C3861,Snacks and Branded Foods,Chocolates and Candies,chocolate
4762,C3862,Fruits and Vegetables,Fresh Fruits,tropical fruit
4762,C3862,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4762,C3862,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4763,C3863,"Egg, Meat and Fish",Meat Products,hamburger meat
4764,C3864,"Bakery,Cakes and Dairy",Dairy Products,margarine
4764,C3864,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4767,C3867,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4767,C3867,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4767,C3867,Beverages,Coffee,coffee
4767,C3867,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4768,C3868,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4769,C3869,"Bakery,Cakes and Dairy",Dairy Products,butter
4769,C3869,Snacks and Branded Foods,Spreads and Sauces,mayonnaise
4769,C3869,Beverages,Coffee,instant coffee
4770,C3870,"Egg, Meat and Fish",Meat Products,hamburger meat
4770,C3870,Fruits and Vegetables,Fresh Fruits,tropical fruit
4770,C3870,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
4771,C3871,Snacks and Branded Foods,Chocolates and Candies,chewing gum
4772,C3872,"Egg, Meat and Fish",Meat Products,sausage
4772,C3872,"Egg, Meat and Fish",Meat Products,meat
4772,C3872,Fruits and Vegetables,Fresh Fruits,citrus fruit
4772,C3872,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4772,C3872,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
4772,C3872,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4772,C3872,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4772,C3872,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4772,C3872,Snacks and Branded Foods,Spreads and Sauces,jam
4774,C3874,Fruits and Vegetables,Fresh Fruits,grapes
4774,C3874,Snacks and Branded Foods,Snacks and Namkeen,salty snack
4774,C3874,Snacks and Branded Foods,Chocolates and Candies,candy
4777,C3877,Fruits and Vegetables,Fresh Vegetables,other vegetables
4777,C3877,Snacks and Branded Foods,Spreads and Sauces,sweet spreads
4778,C3878,"Bakery,Cakes and Dairy",Dairy Products,curd
4778,C3878,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4778,C3878,Beverages,Fruit Juice & Drinks,beverages
4778,C3878,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4778,C3878,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4778,C3878,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4778,C3878,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4778,C3878,Snacks and Branded Foods,Spreads and Sauces,sweet spreads
4779,C3879,"Egg, Meat and Fish",Meat Products,sausage
4779,C3879,Snacks and Branded Foods,Snacks and Namkeen,salty snack
4780,C3880,"Egg, Meat and Fish",Meat Products,beef
4780,C3880,Fruits and Vegetables,Fresh Vegetables,other vegetables
4780,C3880,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4780,C3880,Snacks and Branded Foods,Ready to cook and eat,soups
4781,C3881,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
4782,C3882,"Bakery,Cakes and Dairy",Dairy Products,butter
4783,C3883,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
4783,C3883,Beverages,Water,bottled water
4784,C3884,Beverages,Coffee,coffee
4784,C3884,"Kitchen, Garden and Pets",Gardening,flower (seeds)
4785,C3885,Fruits and Vegetables,Fresh Fruits,pip fruit
4785,C3885,Fruits and Vegetables,Fresh Vegetables,root vegetables
4785,C3885,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4785,C3885,"Bakery,Cakes and Dairy",Icecream and Dessert,frozen dessert
4785,C3885,"Egg, Meat and Fish",Eggs,domestic eggs
4785,C3885,"Bakery,Cakes and Dairy",Dairy Products,margarine
4785,C3885,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4786,C3886,"Egg, Meat and Fish",Meat Products,hamburger meat
4786,C3886,Fruits and Vegetables,Fresh Vegetables,onions
4786,C3886,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4786,C3886,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4786,C3886,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4786,C3886,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
4786,C3886,"Food Grains, Oil and Masala",Dal & Pulses,cereals
4786,C3886,"Kitchen, Garden and Pets",Pet Food and Accessories,pet care
4787,C3887,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4787,C3887,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4787,C3887,Personal Care,Feminine Hygiene,napkins
4788,C3888,Fruits and Vegetables,Fresh Vegetables,root vegetables
4789,C3889,"Egg, Meat and Fish",Meat Products,pork
4789,C3889,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4789,C3889,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4790,C3890,Fruits and Vegetables,Fresh Vegetables,other vegetables
4790,C3890,"Bakery,Cakes and Dairy",Bakery Products,white bread
4790,C3890,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4791,C3891,"Egg, Meat and Fish",Meat Products,chicken
4791,C3891,"Bakery,Cakes and Dairy",Dairy Products,butter
4791,C3891,"Bakery,Cakes and Dairy",Bakery Products,white bread
4792,C3892,Beverages,Energy and Soft Drinks,misc. beverages
4794,C3894,Fruits and Vegetables,Fresh Fruits,citrus fruit
4794,C3894,Fruits and Vegetables,Fresh Vegetables,onions
4794,C3894,"Bakery,Cakes and Dairy",Dairy Products,hard cheese
4794,C3894,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
4794,C3894,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4794,C3894,"Bakery,Cakes and Dairy",Icecream and Dessert,frozen dessert
4794,C3894,"Egg, Meat and Fish",Eggs,domestic eggs
4794,C3894,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4795,C3895,Snacks and Branded Foods,Biscuits and Cookies,waffles
4796,C3896,Fruits and Vegetables,Fresh Vegetables,root vegetables
4796,C3896,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4797,C3897,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4798,C3898,Fruits and Vegetables,Fresh Fruits,berries
4799,C3899,"Egg, Meat and Fish",Meat Products,sausage
4799,C3899,Fruits and Vegetables,Fresh Vegetables,root vegetables
4799,C3899,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4799,C3899,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4799,C3899,Snacks and Branded Foods,Chocolates and Candies,candy
4800,C3900,Fruits and Vegetables,Fresh Fruits,citrus fruit
4800,C3900,Fruits and Vegetables,Fresh Vegetables,other vegetables
4800,C3900,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4800,C3900,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
4801,C3901,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4801,C3901,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4803,C3903,"Kitchen, Garden and Pets",Pet Food and Accessories,cat food
4806,C3906,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4807,C3907,"Egg, Meat and Fish",Meat Products,pork
4807,C3907,Fruits and Vegetables,Fresh Fruits,tropical fruit
4807,C3907,Fruits and Vegetables,Fresh Vegetables,root vegetables
4807,C3907,"Bakery,Cakes and Dairy",Dairy Products,margarine
4807,C3907,Beverages,Energy and Soft Drinks,soda
4807,C3907,Snacks and Branded Foods,Biscuits and Cookies,waffles
4808,C3908,"Egg, Meat and Fish",Meat Products,frankfurter
4808,C3908,"Bakery,Cakes and Dairy",Bakery Products,white bread
4808,C3908,"Bakery,Cakes and Dairy",Dairy Products,margarine
4809,C3909,"Egg, Meat and Fish",Meat Products,sausage
4809,C3909,"Egg, Meat and Fish",Meat Products,chicken
4809,C3909,Fruits and Vegetables,Fresh Fruits,citrus fruit
4810,C3910,"Egg, Meat and Fish",Meat Products,pork
4810,C3910,Fruits and Vegetables,Fresh Fruits,citrus fruit
4810,C3910,Fruits and Vegetables,Fresh Fruits,tropical fruit
4810,C3910,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4810,C3910,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4810,C3910,"Egg, Meat and Fish",Eggs,domestic eggs
4810,C3910,Snacks and Branded Foods,Spreads and Sauces,honey
4810,C3910,Fruits and Vegetables,Fresh Vegetables,canned vegetables
4810,C3910,Snacks and Branded Foods,Chocolates and Candies,chocolate marshmallow
4810,C3910,Personal Care,Feminine Hygiene,napkins
4812,C3912,Cleaning and Household,All purpose cleaner,cleaner
4813,C3913,"Egg, Meat and Fish",Meat Products,beef
4813,C3913,Fruits and Vegetables,Fresh Vegetables,other vegetables
4814,C3914,"Egg, Meat and Fish",Meat Products,frankfurter
4814,C3914,Fruits and Vegetables,Fresh Vegetables,other vegetables
4815,C3915,"Egg, Meat and Fish",Meat Products,frankfurter
4815,C3915,Fruits and Vegetables,Fresh Fruits,tropical fruit
4815,C3915,Fruits and Vegetables,Fresh Vegetables,onions
4815,C3915,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4815,C3915,"Bakery,Cakes and Dairy",Icecream and Dessert,ice cream
4816,C3916,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4816,C3916,"Food Grains, Oil and Masala",Dry Fruits,nut snack
4816,C3916,Snacks and Branded Foods,Chocolates and Candies,specialty chocolate
4817,C3917,Fruits and Vegetables,Fresh Vegetables,root vegetables
4817,C3917,Fruits and Vegetables,Fresh Vegetables,other vegetables
4818,C3918,"Egg, Meat and Fish",Meat Products,sausage
4818,C3918,Fruits and Vegetables,Fresh Fruits,citrus fruit
4818,C3918,Fruits and Vegetables,Fresh Fruits,tropical fruit
4818,C3918,Fruits and Vegetables,Fresh Fruits,pip fruit
4818,C3918,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4818,C3918,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4818,C3918,Beverages,Water,bottled water
4818,C3918,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4819,C3919,"Bakery,Cakes and Dairy",Dairy Products,butter
4820,C3920,Fruits and Vegetables,Fresh Vegetables,other vegetables
4821,C3921,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4821,C3921,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4821,C3921,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4821,C3921,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4822,C3922,"Egg, Meat and Fish",Meat Products,frankfurter
4822,C3922,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4822,C3922,Beverages,Energy and Soft Drinks,soda
4822,C3922,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4823,C3923,Beverages,Water,bottled water
4824,C3924,Fruits and Vegetables,Fresh Fruits,pip fruit
4824,C3924,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4824,C3924,"Kitchen, Garden and Pets",Gardening,potted plants
4825,C3925,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4826,C3926,Fruits and Vegetables,Fresh Fruits,tropical fruit
4826,C3926,Fruits and Vegetables,Fresh Fruits,pip fruit
4827,C3927,Fruits and Vegetables,Fresh Vegetables,other vegetables
4827,C3927,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4827,C3927,Snacks and Branded Foods,Chocolates and Candies,chocolate
4828,C3928,"Egg, Meat and Fish",Meat Products,meat
4828,C3928,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4828,C3928,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4830,C3930,"Kitchen, Garden and Pets",Pet Food and Accessories,pet care
4830,C3930,Beverages,Energy and Soft Drinks,soda
4830,C3930,Snacks and Branded Foods,Snacks and Namkeen,snack products
4830,C3930,Snacks and Branded Foods,Chocolates and Candies,candy
4831,C3931,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4831,C3931,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4831,C3931,Snacks and Branded Foods,Chocolates and Candies,chocolate
4832,C3932,Fruits and Vegetables,Fresh Vegetables,root vegetables
4832,C3932,Fruits and Vegetables,Fresh Vegetables,other vegetables
4832,C3932,Fruits and Vegetables,Fresh Vegetables,canned vegetables
4833,C3933,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4833,C3933,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4833,C3933,Beverages,Energy and Soft Drinks,soda
4834,C3934,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4834,C3934,Beverages,Coffee,coffee
4835,C3935,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4835,C3935,Beverages,Coffee,coffee
4835,C3935,Beverages,Water,bottled water
4836,C3936,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4837,C3937,"Egg, Meat and Fish",Meat Products,frankfurter
4837,C3937,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4837,C3937,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4837,C3937,Beverages,Coffee,coffee
4837,C3937,Snacks and Branded Foods,Snacks and Namkeen,salty snack
4837,C3937,"Kitchen, Garden and Pets",Kitchen Accessories  ,kitchen towels
4838,C3938,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4838,C3938,"Egg, Meat and Fish",Eggs,domestic eggs
4838,C3938,Beverages,Energy and Soft Drinks,soda
4839,C3939,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4839,C3939,"Bakery,Cakes and Dairy",Dairy Products,butter milk
4840,C3940,Fruits and Vegetables,Fresh Fruits,citrus fruit
4840,C3940,Fruits and Vegetables,Fresh Vegetables,root vegetables
4840,C3940,Fruits and Vegetables,Fresh Vegetables,onions
4840,C3940,Fruits and Vegetables,Fresh Vegetables,other vegetables
4841,C3941,Fruits and Vegetables,Fresh Vegetables,other vegetables
4842,C3942,Snacks and Branded Foods,Chocolates and Candies,candy
4844,C3944,"Egg, Meat and Fish",Meat Products,pork
4844,C3944,Fruits and Vegetables,Fresh Fruits,tropical fruit
4844,C3944,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4844,C3944,"Bakery,Cakes and Dairy",Dairy Products,butter
4844,C3944,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4844,C3944,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4844,C3944,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4844,C3944,"Egg, Meat and Fish",Meat Products,frozen chicken
4844,C3944,Beverages,Coffee,coffee
4844,C3944,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4844,C3944,Snacks and Branded Foods,Chocolates and Candies,chocolate
4844,C3944,Personal Care,Oral Care,dental care
4844,C3944,"Kitchen, Garden and Pets",Kitchen Accessories  ,kitchen towels
4845,C3945,"Egg, Meat and Fish",Meat Products,chicken
4845,C3945,Fruits and Vegetables,Fresh Fruits,tropical fruit
4845,C3945,Fruits and Vegetables,Fresh Fruits,pip fruit
4845,C3945,Fruits and Vegetables,Fresh Vegetables,other vegetables
4845,C3945,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4845,C3945,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4845,C3945,"Egg, Meat and Fish",Eggs,domestic eggs
4845,C3945,"Bakery,Cakes and Dairy",Bakery Products,roll products
4845,C3945,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4845,C3945,Cleaning and Household,Detergent and Dishwash,dish cleaner
4846,C3946,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4848,C3948,Fruits and Vegetables,Fresh Vegetables,other vegetables
4848,C3948,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4848,C3948,"Bakery,Cakes and Dairy",Dairy Products,butter
4848,C3948,"Bakery,Cakes and Dairy",Dairy Products,specialty cheese
4848,C3948,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4848,C3948,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
4848,C3948,"Kitchen, Garden and Pets",Gardening,potted plants
4849,C3949,Fruits and Vegetables,Fresh Fruits,pip fruit
4849,C3949,Fruits and Vegetables,Fresh Vegetables,other vegetables
4849,C3949,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4849,C3949,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4849,C3949,"Egg, Meat and Fish",Eggs,domestic eggs
4851,C3951,"Egg, Meat and Fish",Meat Products,sausage
4851,C3951,"Egg, Meat and Fish",Meat Products,chicken
4851,C3951,"Egg, Meat and Fish",Meat Products,beef
4851,C3951,Fruits and Vegetables,Fresh Vegetables,other vegetables
4851,C3951,"Bakery,Cakes and Dairy",Dairy Products,butter
4851,C3951,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4851,C3951,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4851,C3951,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4851,C3951,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4851,C3951,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4851,C3951,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
4851,C3951,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4851,C3951,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4852,C3952,Personal Care,Feminine Hygiene,napkins
4853,C3953,Fruits and Vegetables,Fresh Vegetables,other vegetables
4854,C3954,Fruits and Vegetables,Fresh Vegetables,other vegetables
4854,C3954,"Bakery,Cakes and Dairy",Dairy Products,whipped/sour cream
4854,C3954,"Bakery,Cakes and Dairy",Dairy Products,cream cheese
4854,C3954,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4854,C3954,Beverages,Coffee,coffee
4855,C3955,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4855,C3955,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4855,C3955,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4856,C3956,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4857,C3957,"Bakery,Cakes and Dairy",Dairy Products,butter
4857,C3957,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4857,C3957,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4857,C3957,Beverages,Energy and Soft Drinks,soda
4859,C3959,Fruits and Vegetables,Fresh Fruits,pip fruit
4860,C3960,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4860,C3960,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4860,C3960,Snacks and Branded Foods,Chocolates and Candies,candy
4862,C3962,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4863,C3963,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4863,C3963,Beverages,Energy and Soft Drinks,soda
4863,C3963,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4864,C3964,Fruits and Vegetables,Fresh Fruits,pip fruit
4864,C3964,Fruits and Vegetables,Fresh Vegetables,onions
4864,C3964,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4864,C3964,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4864,C3964,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4864,C3964,"Egg, Meat and Fish",Fish Products,frozen fish
4864,C3964,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4864,C3964,"Bakery,Cakes and Dairy",Bakery Products,semi-finished bread
4864,C3964,"Bakery,Cakes and Dairy",Dairy Products,margarine
4865,C3965,"Egg, Meat and Fish",Meat Products,pork
4865,C3965,Fruits and Vegetables,Fresh Fruits,citrus fruit
4865,C3965,Fruits and Vegetables,Fresh Fruits,tropical fruit
4865,C3965,"Bakery,Cakes and Dairy",Dairy Products,spread cheese
4865,C3965,Beverages,Water,bottled water
4866,C3966,"Egg, Meat and Fish",Meat Products,frankfurter
4866,C3966,"Egg, Meat and Fish",Meat Products,pork
4866,C3966,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4866,C3966,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4866,C3966,"Food Grains, Oil and Masala","Salt, Sugar and Jaggery",sugar
4866,C3966,Beverages,Water,bottled water
4866,C3966,Beverages,Energy and Soft Drinks,soda
4866,C3966,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4867,C3967,"Egg, Meat and Fish",Meat Products,sausage
4867,C3967,Beverages,Energy and Soft Drinks,soda
4868,C3968,Fruits and Vegetables,Fresh Fruits,citrus fruit
4868,C3968,"Bakery,Cakes and Dairy",Icecream and Dessert,dessert
4869,C3969,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4869,C3969,"Kitchen, Garden and Pets",Pet Food and Accessories,dog food
4870,C3970,Beverages,Energy and Soft Drinks,soda
4872,C3972,Beverages,Water,bottled water
4873,C3973,"Egg, Meat and Fish",Meat Products,pork
4873,C3973,"Egg, Meat and Fish",Meat Products,beef
4874,C3974,Beverages,Energy and Soft Drinks,soda
4875,C3975,"Egg, Meat and Fish",Meat Products,chicken
4875,C3975,Fruits and Vegetables,Fresh Vegetables,root vegetables
4875,C3975,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4875,C3975,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4875,C3975,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4876,C3976,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4877,C3977,"Egg, Meat and Fish",Meat Products,pork
4877,C3977,Fruits and Vegetables,Fresh Fruits,citrus fruit
4877,C3977,Fruits and Vegetables,Fresh Vegetables,root vegetables
4877,C3977,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4877,C3977,Beverages,Water,bottled water
4877,C3977,Cleaning and Household,Detergent and Dishwash,dish cleaner
4878,C3978,"Egg, Meat and Fish",Meat Products,sausage
4878,C3978,"Bakery,Cakes and Dairy",Bakery Products,brown bread
4878,C3978,"Bakery,Cakes and Dairy",Dairy Products,margarine
4879,C3979,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4880,C3980,Beverages,Energy and Soft Drinks,soda
4881,C3981,Fruits and Vegetables,Fresh Vegetables,root vegetables
4881,C3981,Fruits and Vegetables,Fresh Vegetables,other vegetables
4881,C3981,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4882,C3982,Beverages,Fruit Juice & Drinks,beverages
4883,C3983,"Egg, Meat and Fish",Meat Products,sausage
4883,C3983,"Egg, Meat and Fish",Meat Products,hamburger meat
4883,C3983,Fruits and Vegetables,Fresh Fruits,tropical fruit
4883,C3983,Fruits and Vegetables,Fresh Fruits,pip fruit
4883,C3983,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4883,C3983,Beverages,Fruit Juice & Drinks,beverages
4883,C3983,Fruits and Vegetables,Fresh Vegetables,frozen vegetables
4883,C3983,"Bakery,Cakes and Dairy",Bakery Products,white bread
4883,C3983,Snacks and Branded Foods,"Noodle, Pasta, Vermicelli",pasta
4883,C3983,Fruits and Vegetables,Fresh Fruits,pickled vegetables
4883,C3983,Snacks and Branded Foods,Spreads and Sauces,sweet spreads
4883,C3983,Beverages,Water,bottled water
4883,C3983,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4883,C3983,"Bakery,Cakes and Dairy",Bakery Products,long life bakery product
4883,C3983,Cleaning and Household,Detergent and Dishwash,detergent
4884,C3984,"Egg, Meat and Fish",Meat Products,frankfurter
4884,C3984,Fruits and Vegetables,Fresh Fruits,tropical fruit
4884,C3984,Fruits and Vegetables,Fresh Vegetables,other vegetables
4884,C3984,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4884,C3984,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4884,C3984,"Kitchen, Garden and Pets",Pet Food and Accessories,pet care
4884,C3984,Beverages,Energy and Soft Drinks,soda
4884,C3984,Beverages,Fruit Juice & Drinks,fruit/vegetable juice
4884,C3984,Beauty and Grooming,Makeup,make up remover
4885,C3985,"Bakery,Cakes and Dairy",Dairy Products,UHT-milk
4886,C3986,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4886,C3986,"Bakery,Cakes and Dairy",Dairy Products,curd
4886,C3986,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4886,C3986,"Bakery,Cakes and Dairy",Dairy Products,margarine
4887,C3987,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4887,C3987,"Egg, Meat and Fish",Eggs,domestic eggs
4888,C3988,"Egg, Meat and Fish",Meat Products,sausage
4888,C3988,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4888,C3988,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4888,C3988,Beverages,Water,bottled water
4888,C3988,Beverages,Energy and Soft Drinks,soda
4890,C3990,"Egg, Meat and Fish",Meat Products,sausage
4890,C3990,"Egg, Meat and Fish",Meat Products,beef
4890,C3990,Fruits and Vegetables,Fresh Fruits,tropical fruit
4890,C3990,Fruits and Vegetables,Fresh Fruits,pip fruit
4890,C3990,Fruits and Vegetables,Fresh Fruits,berries
4890,C3990,Fruits and Vegetables,Fresh Vegetables,root vegetables
4890,C3990,Fruits and Vegetables,Fresh Vegetables,other vegetables
4890,C3990,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4890,C3990,"Food Grains, Oil and Masala",Masalas and Spices,mustard
4891,C3991,"Egg, Meat and Fish",Meat Products,beef
4891,C3991,Fruits and Vegetables,Fresh Vegetables,other vegetables
4891,C3991,"Bakery,Cakes and Dairy",Bakery Products,rolls/buns
4892,C3992,Beverages,Coffee,coffee
4894,C3994,"Egg, Meat and Fish",Meat Products,frankfurter
4894,C3994,"Egg, Meat and Fish",Meat Products,beef
4894,C3994,Fruits and Vegetables,Fresh Vegetables,other vegetables
4894,C3994,"Bakery,Cakes and Dairy",Dairy Products,whole milk
4894,C3994,"Bakery,Cakes and Dairy",Dairy Products,butter
4894,C3994,"Bakery,Cakes and Dairy",Dairy Products,yogurt
4894,C3994,"Bakery,Cakes and Dairy",Dairy Products,soft cheese
4894,C3994,"Bakery,Cakes and Dairy",Cakes and Pastries,pastry
4894,C3994,"Food Grains, Oil and Masala",Edible Oil and Ghee,oil
4894,C3994,Beverages,Coffee,coffee
4894,C3994,Beverages,Water,bottled water
4894,C3994,Beverages,Energy and Soft Drinks,soda
4894,C3994,"Bakery,Cakes and Dairy",Bakery Products,cake bar
4894,C3994,Cleaning and Household,Detergent and Dishwash,detergent
4895,C3995,"Egg, Meat and Fish",Meat Products,meat
4895,C3995,"Egg, Meat and Fish",Meat Products,chicken
4895,C3995,"Egg, Meat and Fish",Meat Products,hamburger meat
4895,C3995,Fruits and Vegetables,Fresh Fruits,citrus fruit
